GID99999990	// Fallout: New Vegas Japanese Language Data 
GID99999991	// File Name: fonvj_dlc04_name_en.txt 
GID99999992	// Output Date: 2015-11-06 14:02:02 JST 
GID99999993	// Fallout: New Vegas - Japanese Translation Team http://fonvj.ngnl.org/ 
GID00095782	Snow Globe - Lonesome Road
GID00095783	Tunneler
GID00095784	Swag Bag
GID00095785	Red Victory Grenade Rifle
GID00095786	Great Bear Grenade Rifle
GID00095787	Bowie Knife
GID00095788	Silo Blast Door Controls
GID00095789	Flash Bang
GID00095791	Red Glare
GID00095792	Tunneler
GID00095793	Tunneler
GID00095794	Tunneler
GID00095795	Tunneler
GID00095796	Tunneler
GID00095797	Tunneler
GID00095798	Tunneler
GID00095799	Tunneler
GID00095800	Tunneler
GID00095801	Flare Gun
GID00095802	ED-E
GID00095805	The Divide
GID00095813	Warhead
GID00095816	Maintenance Access Level Three
GID00095817	Security Control Level Two
GID00095818	Arc Welder
GID00095821	Laser Detonator
GID00095822	ED-E Arc Welder
GID00095823	Ulysses' Duster
GID00095824	Ulysses' Mask
GID00095825	Breathing Mask
GID00095826	Ulysses' Duster
GID00095827	Old Glory
GID00095828	Satchel Charge
GID00095830	Third Street Municipal Building
GID00095831	Ulysses' Temple
GID00095832	Sunstone Tower Roof
GID00095833	Municipal Sewers
GID00095834	Sewer Grate
GID00095835	Cave of the Abaddon
GID00095836	Boxwood Hotel Roof
GID00095837	Cave of the Abaddon
GID00095838	Ulysses Combat Barks
GID00095839	Toolbox
GID00095840	Locker
GID00095841	Desk
GID00095842	Filing Cabinet
GID00095843	Wastewater Treatment Plant
GID00095844	Wastewater Treatment Plant
GID00095845	Rawr
GID00095848	Wardrobe
GID00095849	Desk
GID00095850	Oven
GID00095851	Refrigerator
GID00095852	Vending Machine
GID00095853	Pvt. Foster's Personal Journal
GID00095854	Door
GID00095855	Door
GID00095856	High Road Entrance
GID00095857	Ashton Silo Control Station
GID00095858	Ghoul
GID00095859	Door
GID00095860	Door
GID00095861	EDE Powers Silo
GID00095862	Maintenance and Storage
GID00095864	Door
GID00095865	Control Station
GID00095866	Gas Valve
GID00095867	Silo Door Sealed
GID00095868	Young Deathclaw
GID00095869	Deathclaw
GID00095870	Deathclaw Alpha Male
GID00095871	Hulking Tunneler
GID00095872	Hulking Tunneler
GID00095873	Hulking Tunneler
GID00095874	Hulking Tunneler
GID00095875	Hulking Tunneler
GID00095876	Venomous Tunneler
GID00095877	Venomous Tunneler
GID00095878	Venomous Tunneler
GID00095879	Venomous Tunneler
GID00095880	Venomous Tunneler
GID00095881	Tunneler Queen
GID00095882	Mole Rat
GID00095883	Mole Rat Pup
GID00095884	Sentry Bot
GID00095885	Sentry Bot
GID00095886	Sentry Bot
GID00095887	Sentry Bot
GID00095888	Sentry Bot
GID00095889	Sentry Bot
GID00095890	Sentry Bot
GID00095891	Sentry Bot
GID00095892	Sentry Bot
GID00095893	Sentry Bot
GID00095894	Marked Men
GID00095895	Marked Men Scout
GID00095896	Marked Men Hunter
GID00095897	Marked Men Ravager
GID00095898	Marked Men Marauder
GID00095899	Blister
GID00095900	Beast
GID00095901	Bonesaw
GID00095902	Blade
GID00095903	Mark II Turret
GID00095904	Mark IV Turret
GID00095905	Mark VI Turret
GID00095907	Gas Valve
GID00095908	Security Briefcase
GID00095909	Marked Men Marauder
GID00095910	Marked Men Hunter
GID00095911	Marked Men Ravager
GID00095912	Marked Men Scout
GID00095913	Riot Gear
GID00095914	Riot Gear Helmet
GID00095915	Advanced Riot Gear
GID00095916	Shoulder Mounted Machine Gun
GID00095917	Advanced Riot Gear Helmet
GID00095918	Elite Riot Gear Helmet
GID00095919	Elite Riot Gear
GID00095920	Satchel Charge Box
GID00095921	Satchel Charge Box
GID00095922	High-Tech Gun Case
GID00095923	Direct the Show
GID00095924	Door
GID00095925	Mainframe Terminal
GID00095926	Awaken Bot
GID00095927	Hopeville Silo Mainframe Controls
GID00095931	Filing Cabinet
GID00095932	Filing Cabinet
GID00095933	Filing Cabinet
GID00095934	Refrigerator
GID00095935	Refrigerator
GID00095936	Wardrobe
GID00095937	Wardrobe
GID00095938	Wardrobe
GID00095939	Locker
GID00095940	Locker
GID00095941	Locker
GID00095942	Metal Box
GID00095943	Metal Box
GID00095944	Metal Box
GID00095945	Metal Box
GID00095946	Sack
GID00095947	Sack
GID00095948	Sack
GID00095949	Duffle Bag
GID00095950	Duffle Bag
GID00095951	Duffle Bag
GID00095952	Duffle Bag
GID00095953	Desk
GID00095954	Desk
GID00095955	Desk
GID00095956	Desk
GID00095957	Desk
GID00095958	Desk
GID00095959	Mole Rat Pup
GID00095960	Mole Rat
GID00095961	Marked Men Scout
GID00095962	Marked Men Hunter
GID00095963	Marked Men Hunter
GID00095964	Marked Men Ravager
GID00095965	Marked Men Scout
GID00095966	Marked Men Hunter
GID00095967	Marked Men Ravager
GID00095968	Marked Men Hunter
GID00095969	Marked Men Ravager
GID00095970	Marked Men Hunter
GID00095971	Marked Men Scout
GID00095972	Marked Men Scout
GID00095973	Awaken Guard Duadz
GID00095974	Direct the Show
GID00095975	Awaken Scout Dood
GID00095976	Marked Trooper Armor
GID00095977	Marked Scout Armor
GID00095978	Blade of the West
GID00095979	Direct the Show
GID00095980	Industrial Hand
GID00095981	Broken Eyebot
GID00095982	Direct Silo Show
GID00095983	Start the Show
