GID99999990	// Fallout: New Vegas Japanese Language Data 
GID99999991	// File Name: fonvj_dlc01_name_en.txt 
GID99999992	// Output Date: 2015-11-06 14:02:02 JST 
GID99999993	// Fallout: New Vegas - Japanese Translation Team http://fonvj.ngnl.org/ 
GID00080169	Door
GID00080170	Door
GID00080171	Door
GID00080172	Door
GID00080173	Door
GID00080174	Door
GID00080175	Door
GID00080176	Door
GID00080177	Door
GID00080178	Door
GID00080179	Door
GID00080180	Door
GID00080181	Door
GID00080182	Vera's Dressing Room Door
GID00080183	Dean's Dressing Room Door
GID00080184	The Tampico
GID00080185	Clinic Security Terminal
GID00080187	New Vegas Steel
GID00080188	Vera's Backstage Key
GID00080189	Hologram
GID00080190	Hologram
GID00080191	Ambient Audio Control
GID00080192	Start the Show
GID00080193	Hologram Regeneration
GID00080195	Hologram
GID00080196	Ghost Harvester
GID00080197	Sierra Madre Grand Opening!
GID00080198	Desk
GID00080199	Clinic Basement Key
GID00080200	Auto-Doc Control Panel
GID00080201	Auto-Doc
GID00080202	Mark IX Auto-Doc
GID00080203	Radio
GID00080204	Fire Hydrant
GID00080205	Fire Hydrant
GID00080206	Direct the Show
GID00080207	Wastelander
GID00080208	Father Elijah's Robes
GID00080210	Gas Valve
GID00080211	Gas Valve
GID00080213	Hologram
GID00080214	Hologram
GID00080215	Hologram Control
GID00080216	Hologram Control
GID00080217	Sierra Madre Grand Opening!
GID00080218	Sierra Madre Broadcast
GID00080219	Casino Teaching Holograms
GID00080220	Hologram Control
GID00080221	Hologram Control
GID00080222	Security Management Control Terminal
GID00080223	Hologram
GID00080225	Terminal
GID00080226	Maintenance Network Terminal
GID00080227	Entertainer Pass
GID00080228	Maintenance Pass
GID00080229	Bed
GID00080230	Maintenance Pass
GID00080231	Suites Maintenance Key
GID00080232	Entertainer Pass Key
GID00080233	Hologram
GID00080234	Gas Valve
GID00080236	Hologram Control
GID00080237	Suite Key P04
GID00080238	Suite Key P06
GID00080239	Suite Key P05
GID00080240	Vera's Key
GID00080241	Suite Key P02
GID00080242	Suite Key P03
GID00080243	Dresser
GID00080244	Level Design Toolbox Cell
GID00080245	Gas Valve
GID00080246	Terminal
GID00080247	Terminal
GID00080248	Terminal
GID00080249	Terminal
GID00080250	Terminal
GID00080251	Terminal
GID00080252	Terminal
GID00080253	Terminal
GID00080254	Terminal
GID00080255	Terminal
GID00080256	Terminal
GID00080257	Terminal
GID00080258	Bomb Collar Speakers
GID00080259	Dead Money Collar
GID00080261	Radio
GID00080262	Collar Test Console
GID00080263	Speaker
GID00080264	Hologram Emitter
GID00080265	Start the Show
GID00080266	Vera's Outfit
GID00080267	Starlet Wig
GID00080268	Scarlet hologramoutfit
GID00080269	Starlet Hologram
GID00080270	Starlet
GID00080271	Puesta del Sol South
GID00080272	Hologram Emitter
GID00080273	Hologram Emitter
GID00080274	Hologram Emitter
GID00080275	Residential District
GID00080276	Irr. YumYum D. Eggs
GID00080277	Irr. Mac & Cheese
GID00080278	Irradiated InstaMash
GID00080279	Irr. Dandy Boy Apples
GID00080280	Irr. Fancy Lads
GID00080281	Irr. Pork N' Beans
GID00080282	Irr. Potato Crisps
GID00080283	Irr. Salisbury Steak
GID00080284	Irradiated Scotch
GID00080285	Irr. Sugar Bombs
GID00080286	Signal Interference
GID00080287	Unclean Living
GID00080288	Vault Security Terminal
GID00080289	Vault Security Terminal
GID00080290	Clinic Power Status Terminal
GID00080291	Power Status
GID00080292	Power Status
GID00080293	Terminal
GID00080294	Ruined Building
GID00080295	West Town Patrol Packages
GID00080296	Ghost Seeker
GID00080297	Ruined Store
GID00080299	Dean's Regeneration
GID00080300	Sierra Madre Maintenance Pass
GID00080301	Sierra Madre Entertainer Pass
GID00080302	Suites Security Pass
GID00080305	Hologram Control Terminal 02
GID00080306	Hologram Control Terminal 01
GID00080311	Hologram Warning
GID00080312	Hologram
GID00080313	Holorifle
GID00080314	Medical District
GID00080315	Mk I Auto-Doc
GID00080316	Auto-Doc
GID00080317	Stop the Show
GID00080319	The Vault Security Turret
GID00080320	Lobby Code Holder
GID00080321	Casino Switch Code Box
GID00080322	Electrical Switch
GID00080323	Receptionist Terminal
GID00080324	Sierra Madre Office Key
GID00080325	Casino Security Passcode
GID00080326	Automatic Rifle
GID00080327	Desk
GID00080328	Suites Password Reminder
GID00080329	Suites Security Password Note
GID00080330	Tripwire
GID00080331	Vault Control Terminal
GID00080332	Vending Machine
GID00080334	Hologram
GID00080335	Hologram Beam
GID00080336	Broken Intercom
GID00080337	Broken Intercom
GID00080338	Christine Intercom Bark Activator
GID00080339	Narrator
GID00080341	Direct End Game Show
GID00080345	Filing Cabinet
GID00080346	Starlet Hologram
GID00080347	Cashier's Key
GID00080348	Service Route
GID00080349	Set Vista Weather
GID00080350	Hologram
GID00080351	Hologram
GID00080352	Hologram
GID00080353	Hologram
GID00080354	Starlet Hologram
GID00080355	Hologram
GID00080356	Hologram
GID00080357	Hologram
GID00080358	Hologram
GID00080359	Salida del Sol North
GID00080360	Jake Juice
GID00080361	Bed
GID00080362	Bed
GID00080363	Bed
GID00080365	Police Pistol
GID00080366	Safe
GID00080367	Locker
GID00080368	Locker
GID00080369	Prisoner Commands
GID00080370	Message From Elijah: Gala Event
GID00080371	Desk
GID00080372	Desk
GID00080373	Police Chief's Terminal
GID00080375	Cosmic Knife
GID00080376	Turrets Counter
GID00080377	Ruined Cafe
GID00080378	Vault Security Terminal
GID00080379	Vault Security Protocols
GID00080380	Hologram
GID00080381	Fireworks Control Panel
GID00080382	Locker
GID00080383	Vault Door Terminal
GID00080384	Vault Door Terminal
GID00080385	Seal The Vault
GID00080386	Vault Door
GID00080387	Ghost Trapper
GID00080389	Gas Bomb
GID00080390	Roulette Table
GID00080391	Hologram
GID00080393	Sierra Madre
GID00080396	Test Cell For Traps
GID00080398	Bear Trap
GID00080399	Vera's Safe
GID00080400	Player Safe Zone
GID00080401	Transition to Villa
GID00080402	Locker
GID00080403	9mm Pistol
GID00080404	Ghost Trapper
GID00080405	Ladder
GID00080407	Starlet
GID00080408	Vera's Desk
GID00080409	Vera's Computer Terminal
