GID99999990	// Fallout: New Vegas Japanese Language Data 
GID99999991	// File Name: fonvj_dlc04_name_ja.txt 
GID99999992	// Output Date: 2015-11-06 14:02:02 JST 
GID99999993	// Fallout: New Vegas - Japanese Translation Team http://fonvj.ngnl.org/ 
GID00095782	Snow Globe - Lonesome Road
GID00095783	Tunneler
GID00095784	Swag Bag
GID00095785	レッドヴィクトリーグレネードライフル
GID00095786	グレートベアーグレネードライフル
GID00095787	ボウイナイフ
GID00095788	サイロ ブラストドアコントローラー
GID00095789	閃光手榴弾
GID00095791	レッドグレア
GID00095792	Tunneler
GID00095793	Tunneler
GID00095794	Tunneler
GID00095795	Tunneler
GID00095796	Tunneler
GID00095797	Tunneler
GID00095798	Tunneler
GID00095799	Tunneler
GID00095800	Tunneler
GID00095801	照明銃
GID00095802	ED-E
GID00095805	The Divide
GID00095813	核弾頭
GID00095816	メンテナンスアクセス レベル3
GID00095817	セキュリティーコントロール レベル2
GID00095818	Arc Welder
GID00095821	Laser Detonator
GID00095822	ED-E Arc Welder
GID00095823	Ulyssesのコート
GID00095824	Ulyssesのマスク
GID00095825	呼吸マスク
GID00095826	Ulyssesのコート
GID00095827	過去の栄誉
GID00095828	梱包爆薬
GID00095830	第3通り市営ビル
GID00095831	Ulysses' Temple
GID00095832	Sunstoneタワー屋上
GID00095833	市営下水道
GID00095834	下水鉄格子
GID00095835	Abaddon洞窟
GID00095836	Boxwood Hotel 屋上
GID00095837	Abaddon洞窟
GID00095838	Ulysses Combat Barks
GID00095839	道具箱
GID00095840	ロッカー
GID00095841	机
GID00095842	書類棚
GID00095843	廃水処理施設
GID00095844	廃水処理施設
GID00095845	Rawr
GID00095848	ダンス
GID00095849	机
GID00095850	オーブン
GID00095851	冷蔵庫
GID00095852	自動販売機
GID00095853	Foster兵卒の個人的な日記
GID00095854	ドア
GID00095855	ドア
GID00095856	High Roadエントランス
GID00095857	Ashtonサイロ コントロールステーション
GID00095858	グール
GID00095859	ドア
GID00095860	ドア
GID00095861	ED-E パワーサイロ
GID00095862	メンテナンス倉庫
GID00095864	ドア
GID00095865	コントロールステーション
GID00095866	ガス栓
GID00095867	封印されたサイロドア
GID00095868	ヤング・デスクロー
GID00095869	デスクロー
GID00095870	オスのデスクローα
GID00095871	Hulking Tunneler
GID00095872	Hulking Tunneler
GID00095873	Hulking Tunneler
GID00095874	Hulking Tunneler
GID00095875	Hulking Tunneler
GID00095876	Venomous Tunneler
GID00095877	Venomous Tunneler
GID00095878	Venomous Tunneler
GID00095879	Venomous Tunneler
GID00095880	Venomous Tunneler
GID00095881	Tunneler Queen
GID00095882	モールラット
GID00095883	モールラットの子供
GID00095884	警戒ロボット
GID00095885	警戒ロボット
GID00095886	警戒ロボット
GID00095887	警戒ロボット
GID00095888	警戒ロボット
GID00095889	警戒ロボット
GID00095890	警戒ロボット
GID00095891	警戒ロボット
GID00095892	警戒ロボット
GID00095893	警戒ロボット
GID00095894	Marked Men
GID00095895	Marked Men スカウト
GID00095896	Marked Men ハンター
GID00095897	Marked Men ラヴィジャー
GID00095898	Marked Men マローダー
GID00095899	Blister
GID00095900	Beast
GID00095901	Bonesaw
GID00095902	Blade
GID00095903	タレットMark II
GID00095904	タレットMark IV
GID00095905	タレットMark VI
GID00095907	ガス栓
GID00095908	セキュリティーブリーフケース
GID00095909	Marked Men マローダー
GID00095910	Marked Men ハンター
GID00095911	Marked Men ラヴィジャー
GID00095912	Marked Men スカウト
GID00095913	ライオットギア
GID00095914	ライオットギアヘルメット
GID00095915	アドバンスライオットギア
GID00095916	ショルダーマウントマシンガン
GID00095917	アドバンスライオットギア ヘルメット
GID00095918	エリートライオットギアヘルメット
GID00095919	エリートライオットギア
GID00095920	梱包爆薬の箱
GID00095921	梱包爆薬の箱
GID00095922	ハイテクガンケース
GID00095923	ショーを指導する
GID00095924	ドア
GID00095925	メインフレームターミナル
GID00095926	起動済みロボット
GID00095927	Hopevilleサイロ メインフレームコントロール
GID00095931	書類保管棚
GID00095932	書類保管棚
GID00095933	書類保管棚
GID00095934	冷蔵庫
GID00095935	冷蔵庫
GID00095936	タンス
GID00095937	タンス
GID00095938	タンス
GID00095939	ロッカー
GID00095940	ロッカー
GID00095941	ロッカー
GID00095942	金属の箱
GID00095943	金属の箱
GID00095944	金属の箱
GID00095945	金属の箱
GID00095946	袋
GID00095947	袋
GID00095948	袋
GID00095949	ダッフルバッグ
GID00095950	ダッフルバッグ
GID00095951	ダッフルバッグ
GID00095952	ダッフルバッグ
GID00095953	机
GID00095954	机
GID00095955	机
GID00095956	机
GID00095957	机
GID00095958	机
GID00095959	モールラットの子供
GID00095960	モールラット
GID00095961	Marked Men スカウト
GID00095962	Marked Men ハンター
GID00095963	Marked Men ハンター
GID00095964	Marked Men ラヴィジャー
GID00095965	Marked Men スカウト
GID00095966	Marked Men ハンター
GID00095967	Marked Men ラヴィジャー
GID00095968	Marked Men ハンター
GID00095969	Marked Men ラヴィジャー
GID00095970	Marked Men ハンター
GID00095971	Marked Men スカウト
GID00095972	Marked Men スカウト
GID00095973	Awaken Guard Duadz
GID00095974	ショーを指導する
GID00095975	Awaken Scout Dood
GID00095976	Marked トルーパーアーマー
GID00095977	Marked スカウトアーマー
GID00095978	西洋の刀
GID00095979	ショーを指導する
GID00095980	Industrial Hand
GID00095981	壊れたEyebot
GID00095982	Direct Silo Show
GID00095983	ショーを開始する
GID00095985	合衆国軍 陸軍元帥服
GID00095986	合衆国軍コンバットアーマー
GID00095987	メンテナンスターミナル
GID00095988	メンテナンスターミナル
GID00095989	核弾頭
GID00095990	核弾頭
GID00095991	核弾頭
GID00095994	ED-E アクセスポイント
GID00095995	Marked Men スカウト
GID00095996	Marked Men ラヴィジャー
GID00095997	警戒ロボット
GID00095998	Marked Men スカウト
GID00095999	Marked Men ハンター
GID00096000	Hopevilleミサイルサイロバンカー
GID00096001	Hopevilleミサイル基地 - 西口
GID00096002	Hopevilleミサイル基地 - 東口
GID00096003	Hopevilleミサイル基地本部
GID00096004	Marked Men キャンプ
GID00096005	Marked Men 基地
GID00096006	Marked Men 防衛前哨基地
GID00096007	Marked Men 補給前哨基地
GID00096008	Hopevilleミサイル基地 - ローディングステーション
GID00096009	崩壊した高架トンネル入口
GID00096012	Marked Men スカウト
GID00096013	Marked Men ハンター
GID00096014	Marked Men マローダー
GID00096015	ミッションレポート
GID00096016	Canyon Wreckage経の路
GID00096017	Hopevilleサイロバンカー入口
GID00096018	核弾頭
GID00096019	修理用eyebot 
GID00096020	医療用Eyebot
GID00096021	燃える下剤
GID00096022	自動注入式スティムパック
GID00096023	自動注入式スーパースティムパック
GID00096024	軍用レーション
GID00096025	蛇咬傷用絞圧器
GID00096026	ラッシングウォーター
GID00096027	スライドショーシアタールーム
GID00096029	税務署ビル
GID00096030	キャリア・ダスター
GID00096031	キャリア・ダスター
GID00096032	キャリア・ダスター
GID00096033	キャリア・ダスター
GID00096034	Red Glare 遠距離サイト
GID00096035	Red Glare アルファストライク
GID00096036	SMMG リコイルコンペンセイター
GID00096037	SMMG メカニズムアップデート
GID00096038	SMMG 拡張マガジン
GID00096039	Red Glare オートランチャー
GID00096040	H&H 釘打ち銃
